current_path,current_path_database,current_path_guid,current_path_age,current_json_metadata,current_json_metadata_database,current_json_metadata_guid,current_json_metadata_age,current_json_metadata_format,current_json_metadata_producer_name,current_json_metadata_producer_version,current_isfinfo_valid,current_isfinfo_base_types,current_isfinfo_types,current_isfinfo_symbols,current_isfinfo_enums,current_isfinfo_id,new_path,new_path_database,new_path_guid,new_path_age,new_json_metadata,new_json_metadata_database,new_json_metadata_guid,new_json_metadata_age,new_json_metadata_format,new_json_metadata_producer_name,new_json_metadata_producer_version,new_isfinfo_valid,new_isfinfo_base_types,new_isfinfo_types,new_isfinfo_symbols,new_isfinfo_enums,new_isfinfo_id
windows/ntkrnlmp.pdb/E0A86042225A40719FA4E2CA793E5582-2.json.xz,ntkrnlmp.pdb,E0A86042225A40719FA4E2CA793E5582,2,"{'format': '6.0.0', 'producer': {'datetime': '2019-01-16T12:28:34.019000', 'name': 'dia2json', 'version': '0.2.0'}, 'windows': {'pdb': {'GUID': 'E0A86042225A40719FA4E2CA793E5582', 'age': 2, 'database': 'ntkrnlmp.pdb', 'machine_type': 34404}}}",ntkrnlmp.pdb,E0A86042225A40719FA4E2CA793E5582,2,6.0.0,dia2json,0.2.0,Unknown,15,880,15702,114,-,windows_new/ntkrnlmp.pdb/E0A86042225A40719FA4E2CA793E5582-2.json.xz,ntkrnlmp.pdb,E0A86042225A40719FA4E2CA793E5582,2,"{'format': '6.1.0', 'producer': {'datetime': '2024-08-02T23:21:53.291907', 'name': 'volatility3', 'version': '2.7.0'}, 'windows': {'pdb': {'GUID': 'E0A86042225A40719FA4E2CA793E5582', 'age': 2, 'database': 'ntkrnlmp.pdb', 'machine_type': 34404}}}",ntkrnlmp.pdb,E0A86042225A40719FA4E2CA793E5582,2,6.1.0,volatility3,2.7.0,Unknown,14,880,18633,114,-
windows/ntkrnlmp.pdb/C27AF04939A349E79678E101D8FF05B9-2.json.xz,ntkrnlmp.pdb,C27AF04939A349E79678E101D8FF05B9,2,"{'format': '6.0.0', 'producer': {'datetime': '2019-01-16T12:20:46.562000', 'name': 'dia2json', 'version': '0.2.0'}, 'windows': {'pdb': {'GUID': 'C27AF04939A349E79678E101D8FF05B9', 'age': 2, 'database': 'ntkrnlmp.pdb', 'machine_type': 0}, 'pe': {'build': 4566, 'major': 5, 'minor': 2, 'revision': 3790}}}",ntkrnlmp.pdb,C27AF04939A349E79678E101D8FF05B9,2,6.0.0,dia2json,0.2.0,Unknown,15,588,10137,56,-,windows_new/ntkrnlmp.pdb/C27AF04939A349E79678E101D8FF05B9-2.json.xz,ntkrnlmp.pdb,C27AF04939A349E79678E101D8FF05B9,2,"{'format': '6.1.0', 'producer': {'datetime': '2024-08-02T23:22:02.215098', 'name': 'volatility3', 'version': '2.7.0'}, 'windows': {'pdb': {'GUID': 'C27AF04939A349E79678E101D8FF05B9', 'age': 2, 'database': 'ntkrnlmp.pdb', 'machine_type': 0}}}",ntkrnlmp.pdb,C27AF04939A349E79678E101D8FF05B9,2,6.1.0,volatility3,2.7.0,Unknown,13,588,11268,56,-
windows/ntkrnlmp.pdb/F5E959733F2C4D7D808A411AE99B1AC7-2.json.xz,ntkrnlmp.pdb,F5E959733F2C4D7D808A411AE99B1AC7,2,"{'format': '6.0.0', 'producer': {'datetime': '2019-01-16T12:34:18.791000', 'name': 'dia2json', 'version': '0.2.0'}, 'windows': {'pdb': {'GUID': 'F5E959733F2C4D7D808A411AE99B1AC7', 'age': 2, 'database': 'ntkrnlmp.pdb', 'machine_type': 34404}, 'pe': {'build': 24312, 'major': 6, 'minor': 0, 'revision': 6002}}}",ntkrnlmp.pdb,F5E959733F2C4D7D808A411AE99B1AC7,2,6.0.0,dia2json,0.2.0,Unknown,15,820,13737,100,-,windows_new/ntkrnlmp.pdb/F5E959733F2C4D7D808A411AE99B1AC7-2.json.xz,ntkrnlmp.pdb,F5E959733F2C4D7D808A411AE99B1AC7,2,"{'format': '6.1.0', 'producer': {'datetime': '2024-08-02T23:22:13.777772', 'name': 'volatility3', 'version': '2.7.0'}, 'windows': {'pdb': {'GUID': 'F5E959733F2C4D7D808A411AE99B1AC7', 'age': 2, 'database': 'ntkrnlmp.pdb', 'machine_type': 34404}}}",ntkrnlmp.pdb,F5E959733F2C4D7D808A411AE99B1AC7,2,6.1.0,volatility3,2.7.0,Unknown,14,820,16577,100,-
windows/ntkrnlmp.pdb/860CF9C487D84C2CB4B07300241259CC-1.json.xz,ntkrnlmp.pdb,860CF9C487D84C2CB4B07300241259CC,1,"{'format': '6.0.0', 'producer': {'datetime': '2019-01-16T12:05:23.126000', 'name': 'dia2json', 'version': '0.2.0'}, 'windows': {'pdb': {'GUID': '860CF9C487D84C2CB4B07300241259CC', 'age': 1, 'database': 'ntkrnlmp.pdb', 'machine_type': 34404}, 'pe': {'build': 1292, 'major': 10, 'minor': 0, 'revision': 15063}}}",ntkrnlmp.pdb,860CF9C487D84C2CB4B07300241259CC,1,6.0.0,dia2json,0.2.0,Unknown,15,1286,26015,197,-,windows_new/ntkrnlmp.pdb/860CF9C487D84C2CB4B07300241259CC-1.json.xz,ntkrnlmp.pdb,860CF9C487D84C2CB4B07300241259CC,1,"{'format': '6.1.0', 'producer': {'datetime': '2024-08-02T23:22:32.056255', 'name': 'volatility3', 'version': '2.7.0'}, 'windows': {'pdb': {'GUID': '860CF9C487D84C2CB4B07300241259CC', 'age': 1, 'database': 'ntkrnlmp.pdb', 'machine_type': 34404}}}",ntkrnlmp.pdb,860CF9C487D84C2CB4B07300241259CC,1,6.1.0,volatility3,2.7.0,Unknown,14,1286,31195,197,-
windows/ntkrnlmp.pdb/65F40853B4054CF2AEFC4F76C47C1270-2.json.xz,ntkrnlmp.pdb,65F40853B4054CF2AEFC4F76C47C1270,2,"{'format': '6.0.0', 'producer': {'datetime': '2019-01-16T11:55:32.269000', 'name': 'dia2json', 'version': '0.2.0'}, 'windows': {'pdb': {'GUID': '65F40853B4054CF2AEFC4F76C47C1270', 'age': 2, 'database': 'ntkrnlmp.pdb', 'machine_type': 332}}}",ntkrnlmp.pdb,65F40853B4054CF2AEFC4F76C47C1270,2,6.0.0,dia2json,0.2.0,Unknown,15,869,15526,110,-,windows_new/ntkrnlmp.pdb/65F40853B4054CF2AEFC4F76C47C1270-2.json.xz,ntkrnlmp.pdb,65F40853B4054CF2AEFC4F76C47C1270,2,"{'format': '6.1.0', 'producer': {'datetime': '2024-08-02T23:22:46.296643', 'name': 'volatility3', 'version': '2.7.0'}, 'windows': {'pdb': {'GUID': '65F40853B4054CF2AEFC4F76C47C1270', 'age': 2, 'database': 'ntkrnlmp.pdb', 'machine_type': 332}}}",ntkrnlmp.pdb,65F40853B4054CF2AEFC4F76C47C1270,2,6.1.0,volatility3,2.7.0,Unknown,15,869,18464,110,-
windows/ntkrnlmp.pdb/9333F3DBFFCF4E9BB8ACA7FEC2FC6519-1.json.xz,ntkrnlmp.pdb,9333F3DBFFCF4E9BB8ACA7FEC2FC6519,1,"{'format': '6.0.0', 'producer': {'datetime': '2019-01-16T12:08:13.283000', 'name': 'dia2json', 'version': '0.2.0'}, 'windows': {'pdb': {'GUID': '9333F3DBFFCF4E9BB8ACA7FEC2FC6519', 'age': 1, 'database': 'ntkrnlmp.pdb', 'machine_type': 34404}, 'pe': {'build': 1000, 'major': 10, 'minor': 0, 'revision': 17093}}}",ntkrnlmp.pdb,9333F3DBFFCF4E9BB8ACA7FEC2FC6519,1,6.0.0,dia2json,0.2.0,Unknown,15,1435,27919,229,-,windows_new/ntkrnlmp.pdb/9333F3DBFFCF4E9BB8ACA7FEC2FC6519-1.json.xz,ntkrnlmp.pdb,9333F3DBFFCF4E9BB8ACA7FEC2FC6519,1,"{'format': '6.1.0', 'producer': {'datetime': '2024-08-02T23:23:06.974487', 'name': 'volatility3', 'version': '2.7.0'}, 'windows': {'pdb': {'GUID': '9333F3DBFFCF4E9BB8ACA7FEC2FC6519', 'age': 1, 'database': 'ntkrnlmp.pdb', 'machine_type': 34404}}}",ntkrnlmp.pdb,9333F3DBFFCF4E9BB8ACA7FEC2FC6519,1,6.1.0,volatility3,2.7.0,Unknown,14,1435,33667,229,-
windows/ntkrnlmp.pdb/0A2ECAC8329146B280424C522F3F7402-1.json.xz,ntkrnlmp.pdb,0A2ECAC8329146B280424C522F3F7402,1,"{'format': '6.0.0', 'producer': {'datetime': '2019-01-16T11:29:00.638000', 'name': 'dia2json', 'version': '0.2.0'}, 'windows': {'pdb': {'GUID': '0A2ECAC8329146B280424C522F3F7402', 'age': 1, 'database': 'ntkrnlmp.pdb', 'machine_type': 34404}}}",ntkrnlmp.pdb,0A2ECAC8329146B280424C522F3F7402,1,6.0.0,dia2json,0.2.0,Unknown,15,899,14690,114,-,windows_new/ntkrnlmp.pdb/0A2ECAC8329146B280424C522F3F7402-1.json.xz,ntkrnlmp.pdb,0A2ECAC8329146B280424C522F3F7402,1,"{'format': '6.1.0', 'producer': {'datetime': '2024-08-02T23:23:29.195241', 'name': 'volatility3', 'version': '2.7.0'}, 'windows': {'pdb': {'GUID': '0A2ECAC8329146B280424C522F3F7402', 'age': 1, 'database': 'ntkrnlmp.pdb', 'machine_type': 34404}}}",ntkrnlmp.pdb,0A2ECAC8329146B280424C522F3F7402,1,6.1.0,volatility3,2.7.0,Unknown,14,899,22100,114,-
windows/ntkrnlmp.pdb/D6B4AE9D7094665F9A5340BA17DAD189-1.json.xz,ntkrnlmp.pdb,D6B4AE9D7094665F9A5340BA17DAD189,1,"{'format': '6.0.0', 'producer': {'datetime': '2019-01-16T12:25:41.763000', 'name': 'dia2json', 'version': '0.2.0'}, 'windows': {'pdb': {'GUID': 'D6B4AE9D7094665F9A5340BA17DAD189', 'age': 1, 'database': 'ntkrnlmp.pdb', 'machine_type': 34404}, 'pe': {'build': 55, 'major': 10, 'minor': 0, 'revision': 17763}}}",ntkrnlmp.pdb,D6B4AE9D7094665F9A5340BA17DAD189,1,6.0.0,dia2json,0.2.0,Unknown,15,1478,28941,260,-,windows_new/ntkrnlmp.pdb/D6B4AE9D7094665F9A5340BA17DAD189-1.json.xz,ntkrnlmp.pdb,D6B4AE9D7094665F9A5340BA17DAD189,1,"{'format': '6.1.0', 'producer': {'datetime': '2024-08-02T23:23:49.912689', 'name': 'volatility3', 'version': '2.7.0'}, 'windows': {'pdb': {'GUID': 'D6B4AE9D7094665F9A5340BA17DAD189', 'age': 1, 'database': 'ntkrnlmp.pdb', 'machine_type': 34404}}}",ntkrnlmp.pdb,D6B4AE9D7094665F9A5340BA17DAD189,1,6.1.0,volatility3,2.7.0,Unknown,15,1478,34876,260,-
windows/ntkrnlmp.pdb/E3C488F6B0EE4C2EB621D69FD810D5D9-2.json.xz,ntkrnlmp.pdb,E3C488F6B0EE4C2EB621D69FD810D5D9,2,"{'format': '6.0.0', 'producer': {'datetime': '2019-01-16T12:29:25.608000', 'name': 'dia2json', 'version': '0.2.0'}, 'windows': {'pdb': {'GUID': 'E3C488F6B0EE4C2EB621D69FD810D5D9', 'age': 2, 'database': 'ntkrnlmp.pdb', 'machine_type': 332}}}",ntkrnlmp.pdb,E3C488F6B0EE4C2EB621D69FD810D5D9,2,6.0.0,dia2json,0.2.0,Unknown,15,869,15528,110,-,windows_new/ntkrnlmp.pdb/E3C488F6B0EE4C2EB621D69FD810D5D9-2.json.xz,ntkrnlmp.pdb,E3C488F6B0EE4C2EB621D69FD810D5D9,2,"{'format': '6.1.0', 'producer': {'datetime': '2024-08-02T23:24:02.869585', 'name': 'volatility3', 'version': '2.7.0'}, 'windows': {'pdb': {'GUID': 'E3C488F6B0EE4C2EB621D69FD810D5D9', 'age': 2, 'database': 'ntkrnlmp.pdb', 'machine_type': 332}}}",ntkrnlmp.pdb,E3C488F6B0EE4C2EB621D69FD810D5D9,2,6.1.0,volatility3,2.7.0,Unknown,15,869,18468,110,-
windows/ntkrnlmp.pdb/68A2C847006F4B5FBC2CD0DDF2A1982A-2.json.xz,ntkrnlmp.pdb,68A2C847006F4B5FBC2CD0DDF2A1982A,2,"{'format': '6.0.0', 'producer': {'datetime': '2019-01-16T11:56:12.972000', 'name': 'dia2json', 'version': '0.2.0'}, 'windows': {'pdb': {'GUID': '68A2C847006F4B5FBC2CD0DDF2A1982A', 'age': 2, 'database': 'ntkrnlmp.pdb', 'machine_type': 332}}}",ntkrnlmp.pdb,68A2C847006F4B5FBC2CD0DDF2A1982A,2,6.0.0,dia2json,0.2.0,Unknown,15,869,15518,110,-,windows_new/ntkrnlmp.pdb/68A2C847006F4B5FBC2CD0DDF2A1982A-2.json.xz,ntkrnlmp.pdb,68A2C847006F4B5FBC2CD0DDF2A1982A,2,"{'format': '6.1.0', 'producer': {'datetime': '2024-08-02T23:24:15.280890', 'name': 'volatility3', 'version': '2.7.0'}, 'windows': {'pdb': {'GUID': '68A2C847006F4B5FBC2CD0DDF2A1982A', 'age': 2, 'database': 'ntkrnlmp.pdb', 'machine_type': 332}}}",ntkrnlmp.pdb,68A2C847006F4B5FBC2CD0DDF2A1982A,2,6.1.0,volatility3,2.7.0,Unknown,15,869,18447,110,-
windows/ntkrnlmp.pdb/CC265C640C2A4D6388825B809CF59973-1.json.xz,ntkrnlmp.pdb,CC265C640C2A4D6388825B809CF59973,1,"{'format': '6.0.0', 'producer': {'datetime': '2019-01-16T12:23:28.525000', 'name': 'dia2json', 'version': '0.2.0'}, 'windows': {'pdb': {'GUID': 'CC265C640C2A4D6388825B809CF59973', 'age': 1, 'database': 'ntkrnlmp.pdb', 'machine_type': 34404}, 'pe': {'build': 24093, 'major': 6, 'minor': 1, 'revision': 7601}}}",ntkrnlmp.pdb,CC265C640C2A4D6388825B809CF59973,1,6.0.0,dia2json,0.2.0,Unknown,15,899,15972,118,-,windows_new/ntkrnlmp.pdb/CC265C640C2A4D6388825B809CF59973-1.json.xz,ntkrnlmp.pdb,CC265C640C2A4D6388825B809CF59973,1,"{'format': '6.1.0', 'producer': {'datetime': '2024-08-02T23:24:27.329963', 'name': 'volatility3', 'version': '2.7.0'}, 'windows': {'pdb': {'GUID': 'CC265C640C2A4D6388825B809CF59973', 'age': 1, 'database': 'ntkrnlmp.pdb', 'machine_type': 34404}}}",ntkrnlmp.pdb,CC265C640C2A4D6388825B809CF59973,1,6.1.0,volatility3,2.7.0,Unknown,14,899,18927,118,-
windows/ntkrnlmp.pdb/E761DB2CCC2448BDB47CFD0DED90FB1A-2.json.xz,ntkrnlmp.pdb,E761DB2CCC2448BDB47CFD0DED90FB1A,2,"{'format': '6.0.0', 'producer': {'datetime': '2019-01-16T12:30:03.322000', 'name': 'dia2json', 'version': '0.2.0'}, 'windows': {'pdb': {'GUID': 'E761DB2CCC2448BDB47CFD0DED90FB1A', 'age': 2, 'database': 'ntkrnlmp.pdb', 'machine_type': 34404}, 'pe': {'build': 19680, 'major': 6, 'minor': 0, 'revision': 6002}}}",ntkrnlmp.pdb,E761DB2CCC2448BDB47CFD0DED90FB1A,2,6.0.0,dia2json,0.2.0,Unknown,15,814,13597,98,-,windows_new/ntkrnlmp.pdb/E761DB2CCC2448BDB47CFD0DED90FB1A-2.json.xz,ntkrnlmp.pdb,E761DB2CCC2448BDB47CFD0DED90FB1A,2,"{'format': '6.1.0', 'producer': {'datetime': '2024-08-02T23:24:38.947998', 'name': 'volatility3', 'version': '2.7.0'}, 'windows': {'pdb': {'GUID': 'E761DB2CCC2448BDB47CFD0DED90FB1A', 'age': 2, 'database': 'ntkrnlmp.pdb', 'machine_type': 34404}}}",ntkrnlmp.pdb,E761DB2CCC2448BDB47CFD0DED90FB1A,2,6.1.0,volatility3,2.7.0,Unknown,14,814,16430,98,-
windows/ntkrnlmp.pdb/733B4E8F128642CDB183ECBDE7789A10-1.json.xz,ntkrnlmp.pdb,733B4E8F128642CDB183ECBDE7789A10,1,"{'format': '6.0.0', 'producer': {'datetime': '2019-01-16T12:00:41.631000', 'name': 'dia2json', 'version': '0.2.0'}, 'windows': {'pdb': {'GUID': '733B4E8F128642CDB183ECBDE7789A10', 'age': 1, 'database': 'ntkrnlmp.pdb', 'machine_type': 452}}}",ntkrnlmp.pdb,733B4E8F128642CDB183ECBDE7789A10,1,6.0.0,dia2json,0.2.0,Unknown,15,1012,21432,151,-,windows_new/ntkrnlmp.pdb/733B4E8F128642CDB183ECBDE7789A10-1.json.xz,ntkrnlmp.pdb,733B4E8F128642CDB183ECBDE7789A10,1,"{'format': '6.1.0', 'producer': {'datetime': '2024-08-02T23:24:52.676616', 'name': 'volatility3', 'version': '2.7.0'}, 'windows': {'pdb': {'GUID': '733B4E8F128642CDB183ECBDE7789A10', 'age': 1, 'database': 'ntkrnlmp.pdb', 'machine_type': 452}}}",ntkrnlmp.pdb,733B4E8F128642CDB183ECBDE7789A10,1,6.1.0,volatility3,2.7.0,Unknown,16,1012,25081,151,-
windows/ntkrnlmp.pdb/EC9FA525EE4C464B80B7A91B57088892-2.json.xz,ntkrnlmp.pdb,EC9FA525EE4C464B80B7A91B57088892,2,"{'format': '6.0.0', 'producer': {'datetime': '2019-01-16T12:31:25.458000', 'name': 'dia2json', 'version': '0.2.0'}, 'windows': {'pdb': {'GUID': 'EC9FA525EE4C464B80B7A91B57088892', 'age': 2, 'database': 'ntkrnlmp.pdb', 'machine_type': 34404}, 'pe': {'build': 19045, 'major': 6, 'minor': 1, 'revision': 7601}}}",ntkrnlmp.pdb,EC9FA525EE4C464B80B7A91B57088892,2,6.0.0,dia2json,0.2.0,Unknown,15,891,15812,117,-,windows_new/ntkrnlmp.pdb/EC9FA525EE4C464B80B7A91B57088892-2.json.xz,ntkrnlmp.pdb,EC9FA525EE4C464B80B7A91B57088892,2,"{'format': '6.1.0', 'producer': {'datetime': '2024-08-02T23:25:06.338291', 'name': 'volatility3', 'version': '2.7.0'}, 'windows': {'pdb': {'GUID': 'EC9FA525EE4C464B80B7A91B57088892', 'age': 2, 'database': 'ntkrnlmp.pdb', 'machine_type': 34404}}}",ntkrnlmp.pdb,EC9FA525EE4C464B80B7A91B57088892,2,6.1.0,volatility3,2.7.0,Unknown,14,891,18760,117,-
windows/ntkrnlmp.pdb/E336EA68417143E6BB29AFDB24AE2FD8-2.json.xz,ntkrnlmp.pdb,E336EA68417143E6BB29AFDB24AE2FD8,2,"{'format': '6.0.0', 'producer': {'datetime': '2019-01-16T12:29:16.800000', 'name': 'dia2json', 'version': '0.2.0'}, 'windows': {'pdb': {'GUID': 'E336EA68417143E6BB29AFDB24AE2FD8', 'age': 2, 'database': 'ntkrnlmp.pdb', 'machine_type': 0}}}",ntkrnlmp.pdb,E336EA68417143E6BB29AFDB24AE2FD8,2,6.0.0,dia2json,0.2.0,Unknown,15,605,8327,56,-,windows_new/ntkrnlmp.pdb/E336EA68417143E6BB29AFDB24AE2FD8-2.json.xz,ntkrnlmp.pdb,E336EA68417143E6BB29AFDB24AE2FD8,2,"{'format': '6.1.0', 'producer': {'datetime': '2024-08-02T23:25:15.535090', 'name': 'volatility3', 'version': '2.7.0'}, 'windows': {'pdb': {'GUID': 'E336EA68417143E6BB29AFDB24AE2FD8', 'age': 2, 'database': 'ntkrnlmp.pdb', 'machine_type': 0}}}",ntkrnlmp.pdb,E336EA68417143E6BB29AFDB24AE2FD8,2,6.1.0,volatility3,2.7.0,Unknown,13,605,10519,56,-
windows/ntkrnlmp.pdb/064435C4CA8B4C0A9FB34653B450B607-1.json.xz,ntkrnlmp.pdb,064435C4CA8B4C0A9FB34653B450B607,1,"{'format': '6.0.0', 'producer': {'datetime': '2019-01-16T11:28:09.478000', 'name': 'dia2json', 'version': '0.2.0'}, 'windows': {'pdb': {'GUID': '064435C4CA8B4C0A9FB34653B450B607', 'age': 1, 'database': 'ntkrnlmp.pdb', 'machine_type': 34404}}}",ntkrnlmp.pdb,064435C4CA8B4C0A9FB34653B450B607,1,6.0.0,dia2json,0.2.0,Unknown,15,1101,22873,166,-,windows_new/ntkrnlmp.pdb/064435C4CA8B4C0A9FB34653B450B607-1.json.xz,ntkrnlmp.pdb,064435C4CA8B4C0A9FB34653B450B607,1,"{'format': '6.1.0', 'producer': {'datetime': '2024-08-02T23:25:30.552950', 'name': 'volatility3', 'version': '2.7.0'}, 'windows': {'pdb': {'GUID': '064435C4CA8B4C0A9FB34653B450B607', 'age': 1, 'database': 'ntkrnlmp.pdb', 'machine_type': 34404}}}",ntkrnlmp.pdb,064435C4CA8B4C0A9FB34653B450B607,1,6.1.0,volatility3,2.7.0,Unknown,14,1101,27250,166,-
windows/ntkrnlmp.pdb/2FDD699FF9EB4AB684F593B2C80620B7-2.json.xz,ntkrnlmp.pdb,2FDD699FF9EB4AB684F593B2C80620B7,2,"{'format': '6.0.0', 'producer': {'datetime': '2019-01-16T11:39:42.041000', 'name': 'dia2json', 'version': '0.2.0'}, 'windows': {'pdb': {'GUID': '2FDD699FF9EB4AB684F593B2C80620B7', 'age': 2, 'database': 'ntkrnlmp.pdb', 'machine_type': 34404}}}",ntkrnlmp.pdb,2FDD699FF9EB4AB684F593B2C80620B7,2,6.0.0,dia2json,0.2.0,Unknown,15,879,15712,114,-,windows_new/ntkrnlmp.pdb/2FDD699FF9EB4AB684F593B2C80620B7-2.json.xz,ntkrnlmp.pdb,2FDD699FF9EB4AB684F593B2C80620B7,2,"{'format': '6.1.0', 'producer': {'datetime': '2024-08-02T23:25:46.363430', 'name': 'volatility3', 'version': '2.7.0'}, 'windows': {'pdb': {'GUID': '2FDD699FF9EB4AB684F593B2C80620B7', 'age': 2, 'database': 'ntkrnlmp.pdb', 'machine_type': 34404}}}",ntkrnlmp.pdb,2FDD699FF9EB4AB684F593B2C80620B7,2,6.1.0,volatility3,2.7.0,Unknown,14,879,18648,114,-
windows/ntkrnlmp.pdb/0C68CEE0701341389A5C76A21320FFCC-1.json.xz,ntkrnlmp.pdb,0C68CEE0701341389A5C76A21320FFCC,1,"{'format': '6.0.0', 'producer': {'datetime': '2019-01-16T11:29:30.830000', 'name': 'dia2json', 'version': '0.2.0'}, 'windows': {'pdb': {'GUID': '0C68CEE0701341389A5C76A21320FFCC', 'age': 1, 'database': 'ntkrnlmp.pdb', 'machine_type': 512}}}",ntkrnlmp.pdb,0C68CEE0701341389A5C76A21320FFCC,1,6.0.0,dia2json,0.2.0,Unknown,15,841,13861,99,-,windows_new/ntkrnlmp.pdb/0C68CEE0701341389A5C76A21320FFCC-1.json.xz,ntkrnlmp.pdb,0C68CEE0701341389A5C76A21320FFCC,1,"{'format': '6.1.0', 'producer': {'datetime': '2024-08-02T23:25:58.208547', 'name': 'volatility3', 'version': '2.7.0'}, 'windows': {'pdb': {'GUID': '0C68CEE0701341389A5C76A21320FFCC', 'age': 1, 'database': 'ntkrnlmp.pdb', 'machine_type': 512}}}",ntkrnlmp.pdb,0C68CEE0701341389A5C76A21320FFCC,1,6.1.0,volatility3,2.7.0,Unknown,14,841,19623,99,-
windows/ntkrnlmp.pdb/93A539727497488C9F7A4952A15398F1-2.json.xz,ntkrnlmp.pdb,93A539727497488C9F7A4952A15398F1,2,"{'format': '6.0.0', 'producer': {'datetime': '2019-01-16T12:08:30.591000', 'name': 'dia2json', 'version': '0.2.0'}, 'windows': {'pdb': {'GUID': '93A539727497488C9F7A4952A15398F1', 'age': 2, 'database': 'ntkrnlmp.pdb', 'machine_type': 0}, 'pe': {'build': 4637, 'major': 5, 'minor': 2, 'revision': 3790}}}",ntkrnlmp.pdb,93A539727497488C9F7A4952A15398F1,2,6.0.0,dia2json,0.2.0,Unknown,15,605,8332,56,-,windows_new/ntkrnlmp.pdb/93A539727497488C9F7A4952A15398F1-2.json.xz,ntkrnlmp.pdb,93A539727497488C9F7A4952A15398F1,2,"{'format': '6.1.0', 'producer': {'datetime': '2024-08-02T23:26:07.256775', 'name': 'volatility3', 'version': '2.7.0'}, 'windows': {'pdb': {'GUID': '93A539727497488C9F7A4952A15398F1', 'age': 2, 'database': 'ntkrnlmp.pdb', 'machine_type': 0}}}",ntkrnlmp.pdb,93A539727497488C9F7A4952A15398F1,2,6.1.0,volatility3,2.7.0,Unknown,13,605,10524,56,-
windows/ntkrnlmp.pdb/C6EFAA1F233F45D094664F4ED15195A5-2.json.xz,ntkrnlmp.pdb,C6EFAA1F233F45D094664F4ED15195A5,2,"{'format': '6.0.0', 'producer': {'datetime': '2019-01-16T12:21:59.164000', 'name': 'dia2json', 'version': '0.2.0'}, 'windows': {'pdb': {'GUID': 'C6EFAA1F233F45D094664F4ED15195A5', 'age': 2, 'database': 'ntkrnlmp.pdb', 'machine_type': 332}}}",ntkrnlmp.pdb,C6EFAA1F233F45D094664F4ED15195A5,2,6.0.0,dia2json,0.2.0,Unknown,15,869,15530,110,-,windows_new/ntkrnlmp.pdb/C6EFAA1F233F45D094664F4ED15195A5-2.json.xz,ntkrnlmp.pdb,C6EFAA1F233F45D094664F4ED15195A5,2,"{'format': '6.1.0', 'producer': {'datetime': '2024-08-02T23:26:19.327160', 'name': 'volatility3', 'version': '2.7.0'}, 'windows': {'pdb': {'GUID': 'C6EFAA1F233F45D094664F4ED15195A5', 'age': 2, 'database': 'ntkrnlmp.pdb', 'machine_type': 332}}}",ntkrnlmp.pdb,C6EFAA1F233F45D094664F4ED15195A5,2,6.1.0,volatility3,2.7.0,Unknown,15,869,18463,110,-
windows/ntkrnlmp.pdb/6633EF54CECC4171B03229FFAEB84C8E-2.json.xz,ntkrnlmp.pdb,6633EF54CECC4171B03229FFAEB84C8E,2,"{'format': '6.0.0', 'producer': {'datetime': '2019-01-16T11:55:39.034000', 'name': 'dia2json', 'version': '0.2.0'}, 'windows': {'pdb': {'GUID': '6633EF54CECC4171B03229FFAEB84C8E', 'age': 2, 'database': 'ntkrnlmp.pdb', 'machine_type': 332}, 'pe': {'build': 23935, 'major': 6, 'minor': 0, 'revision': 6002}}}",ntkrnlmp.pdb,6633EF54CECC4171B03229FFAEB84C8E,2,6.0.0,dia2json,0.2.0,Unknown,15,797,13672,94,-,windows_new/ntkrnlmp.pdb/6633EF54CECC4171B03229FFAEB84C8E-2.json.xz,ntkrnlmp.pdb,6633EF54CECC4171B03229FFAEB84C8E,2,"{'format': '6.1.0', 'producer': {'datetime': '2024-08-02T23:26:30.995534', 'name': 'volatility3', 'version': '2.7.0'}, 'windows': {'pdb': {'GUID': '6633EF54CECC4171B03229FFAEB84C8E', 'age': 2, 'database': 'ntkrnlmp.pdb', 'machine_type': 332}}}",ntkrnlmp.pdb,6633EF54CECC4171B03229FFAEB84C8E,2,6.1.0,volatility3,2.7.0,Unknown,14,797,16516,94,-
windows/ntkrnlmp.pdb/EAB9265056094A49BE73734C90C993E3-1.json.xz,ntkrnlmp.pdb,EAB9265056094A49BE73734C90C993E3,1,"{'format': '6.0.0', 'producer': {'datetime': '2019-01-16T12:30:56.789000', 'name': 'dia2json', 'version': '0.2.0'}, 'windows': {'pdb': {'GUID': 'EAB9265056094A49BE73734C90C993E3', 'age': 1, 'database': 'ntkrnlmp.pdb', 'machine_type': 34404}}}",ntkrnlmp.pdb,EAB9265056094A49BE73734C90C993E3,1,6.0.0,dia2json,0.2.0,Unknown,15,1163,22871,165,-,windows_new/ntkrnlmp.pdb/EAB9265056094A49BE73734C90C993E3-1.json.xz,ntkrnlmp.pdb,EAB9265056094A49BE73734C90C993E3,1,"{'format': '6.1.0', 'producer': {'datetime': '2024-08-02T23:26:47.633391', 'name': 'volatility3', 'version': '2.7.0'}, 'windows': {'pdb': {'GUID': 'EAB9265056094A49BE73734C90C993E3', 'age': 1, 'database': 'ntkrnlmp.pdb', 'machine_type': 34404}}}",ntkrnlmp.pdb,EAB9265056094A49BE73734C90C993E3,1,6.1.0,volatility3,2.7.0,Unknown,14,1163,27295,165,-
